time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.372792,-0.0824514672546,-1.00245644374,-1.18921860445,1.94240317044,0.668815622754,1.0293011075,-0.4977767651,0.0,0.31638353714,-0.914252548535,-0.225495175562,1.24175744637,0.131538852411,1.09142732933,-0.117349530139,100.0
5.382813,-0.0828349624512,-1.00168945334,-1.18845161406,1.94278666564,0.668815622754,1.0289176123,-0.498160260297,0.0,0.31638353714,-0.913869053339,-0.225495175562,1.24214094157,0.131155357214,1.09219431973,-0.116582539746,100.0
5.392845,-0.0828349624512,-1.00130595815,-1.18883510925,1.94201967524,0.668432127557,1.0293011075,-0.497393269904,0.0,0.315616546747,-0.913485558142,-0.226262165955,1.24175744637,0.131155357214,1.09219431973,-0.116966034943,100.0
5.402795,-0.0828349624512,-1.00168945334,-1.18883510925,1.94201967524,0.668432127557,1.0289176123,-0.498160260297,0.0,0.31523305155,-0.913485558142,-0.226262165955,1.24175744637,0.130771862018,1.09296131012,-0.118116520532,100.0
5.412849,-0.0820679720581,-1.00168945334,-1.18921860445,1.94201967524,0.668815622754,1.0293011075,-0.498160260297,0.0,0.31523305155,-0.914252548535,-0.226645661151,1.24175744637,0.130388366821,1.09219431973,-0.116966034943,100.0
5.422753,-0.0828349624512,-1.00207294854,-1.18921860445,1.94240317044,0.668432127557,1.02968460269,-0.498160260297,0.0,0.315616546747,-0.913102062946,-0.227029156348,1.24099045598,0.130771862018,1.09181082453,-0.116582539746,100.0
5.432815,-0.0820679720581,-1.00245644374,-1.18921860445,1.94240317044,0.668815622754,1.0293011075,-0.4977767651,0.0,0.314082565961,-0.913869053339,-0.227412651544,1.24214094157,0.129237881232,1.09219431973,-0.116582539746,100.0
5.442816,-0.0820679720581,-1.00168945334,-1.18883510925,1.94240317044,0.668815622754,1.02968460269,-0.498543755493,0.0,0.314466061157,-0.913869053339,-0.228179641937,1.24175744637,0.128087395642,1.09219431973,-0.116966034943,100.0
5.452826,-0.0820679720581,-1.00207294854,-1.18921860445,1.94278666564,0.668432127557,1.0289176123,-0.498160260297,0.0,0.313315575568,-0.914636043732,-0.22894663233,1.24137395118,0.127320405249,1.09142732933,-0.117733025336,100.0
5.462826,-0.0820679720581,-1.00207294854,-1.18921860445,1.94240317044,0.668432127557,1.0293011075,-0.4977767651,0.0,0.313315575568,-0.913485558142,-0.22894663233,1.24175744637,0.126553414856,1.09219431973,-0.117349530139,100.0
5.472756,-0.0820679720581,-1.00207294854,-1.18921860445,1.94240317044,0.668815622754,1.0289176123,-0.498160260297,0.0,0.313315575568,-0.914252548535,-0.23009711792,1.24252443677,0.126553414856,1.09181082453,-0.116966034943,100.0
5.482813,-0.0828349624512,-1.00207294854,-1.18960209965,1.94201967524,0.668432127557,1.0293011075,-0.499694241083,0.0,0.311781594781,-0.913869053339,-0.230864108313,1.24175744637,0.126553414856,1.09219431973,-0.117349530139,100.0
5.492818,-0.0828349624512,-1.00168945334,-1.18845161406,1.94240317044,0.668048632361,1.0293011075,-0.498160260297,0.0,0.311781594781,-0.913869053339,-0.232014593903,1.24175744637,0.126936910052,1.09181082453,-0.116966034943,100.0
5.502787,-0.0828349624512,-1.00207294854,-1.18883510925,1.94317016083,0.66919911795,1.0293011075,-0.498543755493,0.0,0.311014604388,-0.914252548535,-0.232781584296,1.24137395118,0.126169919659,1.09181082453,-0.117349530139,100.0
5.512817,-0.0828349624512,-1.00245644374,-1.18883510925,1.94240317044,0.668432127557,1.0289176123,-0.498160260297,0.0,0.310247613995,-0.913485558142,-0.233548574689,1.24252443677,0.126553414856,1.09219431973,-0.116966034943,100.0
5.522816,-0.0828349624512,-1.00245644374,-1.18883510925,1.94201967524,0.668048632361,1.0285341171,-0.4977767651,0.0,0.310247613995,-0.913869053339,-0.233932069885,1.24137395118,0.126169919659,1.09142732933,-0.117349530139,100.0
5.532821,-0.0824514672546,-1.00207294854,-1.18921860445,1.94240317044,0.668432127557,1.0293011075,-0.498160260297,0.0,0.308713633209,-0.913485558142,-0.233932069885,1.24099045598,0.126169919659,1.09142732933,-0.117349530139,100.0
5.542756,-0.0828349624512,-1.00168945334,-1.18960209965,1.94240317044,0.667665137164,1.0289176123,-0.498160260297,0.0,0.308330138013,-0.914636043732,-0.235082555475,1.24290793196,0.126169919659,1.09219431973,-0.117733025336,100.0
5.552815,-0.0828349624512,-1.00168945334,-1.18921860445,1.94163618005,0.668815622754,1.0289176123,-0.498160260297,0.0,0.30756314762,-0.913869053339,-0.235466050671,1.24137395118,0.126169919659,1.09142732933,-0.117349530139,100.0
5.562819,-0.081300981665,-1.00168945334,-1.18921860445,1.94240317044,0.668815622754,1.02968460269,-0.498543755493,0.0,0.307946642816,-0.914252548535,-0.235849545868,1.24175744637,0.12501943407,1.09181082453,-0.117349530139,100.0
5.572776,-0.0828349624512,-1.00168945334,-1.18921860445,1.94163618005,0.668815622754,1.0293011075,-0.498160260297,0.0,0.306796157227,-0.915019538928,-0.237383526654,1.24175744637,0.126553414856,1.09219431973,-0.117349530139,100.0
5.582816,-0.0828349624512,-1.00168945334,-1.18921860445,1.94240317044,0.668048632361,1.0293011075,-0.498543755493,0.0,0.30641266203,-0.913869053339,-0.237767021851,1.24175744637,0.126553414856,1.09219431973,-0.116966034943,100.0
5.592756,-0.0828349624512,-1.00207294854,-1.18845161406,1.94201967524,0.668815622754,1.02968460269,-0.4977767651,0.0,0.306029166833,-0.914252548535,-0.23891750744,1.24175744637,0.126936910052,1.09219431973,-0.116582539746,100.0
5.602814,-0.0828349624512,-1.00245644374,-1.18883510925,1.94278666564,0.66919911795,1.0285341171,-0.498160260297,0.0,0.304878681244,-0.914636043732,-0.239301002637,1.24175744637,0.126553414856,1.09219431973,-0.117349530139,100.0
5.612822,-0.0828349624512,-1.00168945334,-1.18921860445,1.94240317044,0.66919911795,1.0289176123,-0.49892725069,0.0,0.304495186047,-0.915019538928,-0.239684497833,1.24060696078,0.126553414856,1.09219431973,-0.117349530139,100.0
5.622788,-0.0824514672546,-1.00207294854,-1.18883510925,1.94278666564,0.667665137164,1.0289176123,-0.49892725069,0.0,0.304111690851,-0.915019538928,-0.241218478619,1.24099045598,0.127703900446,1.09181082453,-0.117349530139,100.0
5.632816,-0.0828349624512,-1.00130595815,-1.18921860445,1.94278666564,0.668815622754,1.0293011075,-0.498160260297,0.0,0.303728195654,-0.914636043732,-0.242368964209,1.24137395118,0.126936910052,1.09181082453,-0.117349530139,100.0
5.642927,-0.0828349624512,-1.00207294854,-1.18883510925,1.94240317044,0.668432127557,1.0293011075,-0.4977767651,0.0,0.302961205261,-0.915019538928,-0.242368964209,1.24099045598,0.126169919659,1.09219431973,-0.116582539746,100.0
5.652755,-0.0828349624512,-1.00207294854,-1.18845161406,1.94201967524,0.668815622754,1.0293011075,-0.4977767651,0.0,0.302194214868,-0.914636043732,-0.242752459406,1.24099045598,0.126169919659,1.09219431973,-0.117349530139,100.0
5.662764,-0.0828349624512,-1.00168945334,-1.18883510925,1.94201967524,0.668048632361,1.0293011075,-0.498160260297,0.0,0.301427224475,-0.915019538928,-0.242752459406,1.24099045598,0.12501943407,1.09181082453,-0.116966034943,100.0
5.672814,-0.0832184576477,-1.00283993893,-1.18921860445,1.94240317044,0.668815622754,1.0289176123,-0.4977767651,0.0,0.300276738885,-0.915019538928,-0.243135954602,1.24060696078,0.123485453284,1.09181082453,-0.116966034943,100.0
5.682837,-0.0828349624512,-1.00245644374,-1.18883510925,1.94163618005,0.667665137164,1.03006809789,-0.49892725069,0.0,0.299509748492,-0.915403034125,-0.243902944995,1.24060696078,0.124252443677,1.09181082453,-0.117349530139,100.0
5.692814,-0.0820679720581,-1.00168945334,-1.18921860445,1.94240317044,0.668048632361,1.0289176123,-0.4977767651,0.0,0.298742758099,-0.915786529321,-0.243135954602,1.24022346559,0.12386894848,1.09219431973,-0.117733025336,100.0
5.702789,-0.0820679720581,-1.00168945334,-1.18883510925,1.94240317044,0.668048632361,1.0289176123,-0.498160260297,0.0,0.298742758099,-0.915403034125,-0.242752459406,1.23983997039,0.125402929266,1.09142732933,-0.116966034943,100.0
5.712816,-0.0816844768616,-1.00245644374,-1.18998559484,1.94317016083,0.668432127557,1.0293011075,-0.498160260297,0.0,0.297208777313,-0.915403034125,-0.242752459406,1.24060696078,0.12501943407,1.09104383414,-0.117349530139,100.0
5.722896,-0.0828349624512,-1.00207294854,-1.18883510925,1.94201967524,0.668815622754,1.0289176123,-0.4977767651,0.0,0.297208777313,-0.915019538928,-0.243902944995,1.24099045598,0.125402929266,1.09066033894,-0.117733025336,100.0
5.732827,-0.0820679720581,-1.00207294854,-1.18845161406,1.94240317044,0.669582613147,1.0293011075,-0.498160260297,0.0,0.29644178692,-0.915403034125,-0.243135954602,1.24060696078,0.124252443677,1.09066033894,-0.117733025336,100.0
5.742779,-0.0832184576477,-1.00168945334,-1.18883510925,1.94201967524,0.668432127557,1.02968460269,-0.498543755493,0.0,0.295674796527,-0.915786529321,-0.242752459406,1.24099045598,0.12501943407,1.09104383414,-0.117733025336,100.0
5.752816,-0.0828349624512,-1.00245644374,-1.18845161406,1.94201967524,0.668432127557,1.0289176123,-0.4977767651,0.0,0.295674796527,-0.915019538928,-0.243519449799,1.23983997039,0.12386894848,1.09181082453,-0.117349530139,100.0
5.762774,-0.0828349624512,-1.00245644374,-1.18845161406,1.94240317044,0.668432127557,1.0285341171,-0.498160260297,0.0,0.295291301331,-0.915019538928,-0.243135954602,1.24022346559,0.124635938873,1.09066033894,-0.117733025336,100.0
5.772779,-0.0828349624512,-1.00283993893,-1.18883510925,1.94201967524,0.668432127557,1.0293011075,-0.498160260297,0.0,0.295291301331,-0.915019538928,-0.243519449799,1.24022346559,0.124635938873,1.09066033894,-0.116966034943,100.0
5.782841,-0.0816844768616,-1.00245644374,-1.18883510925,1.94201967524,0.668432127557,1.0293011075,-0.497009774707,0.0,0.294907806134,-0.915403034125,-0.243902944995,1.24060696078,0.12386894848,1.09104383414,-0.117349530139,100.0
5.792791,-0.0820679720581,-1.00168945334,-1.18921860445,1.94240317044,0.668815622754,1.0293011075,-0.498160260297,0.0,0.294140815741,-0.915403034125,-0.244669935388,1.23983997039,0.124252443677,1.09104383414,-0.116966034943,100.0
5.802754,-0.0828349624512,-1.00207294854,-1.18883510925,1.94240317044,0.668815622754,1.02968460269,-0.498160260297,0.0,0.293373825348,-0.915403034125,-0.245053430585,1.24099045598,0.123485453284,1.09066033894,-0.117349530139,100.0
5.812846,-0.0828349624512,-1.00207294854,-1.18806811886,1.94201967524,0.668815622754,1.0293011075,-0.498543755493,0.0,0.293373825348,-0.915019538928,-0.244669935388,1.24137395118,0.124635938873,1.09066033894,-0.118116520532,100.0
5.822848,-0.0832184576477,-1.00207294854,-1.18921860445,1.94240317044,0.668815622754,1.0293011075,-0.497393269904,0.0,0.292990330151,-0.914636043732,-0.244669935388,1.24060696078,0.123485453284,1.09066033894,-0.117733025336,100.0
5.832824,-0.0828349624512,-1.00168945334,-1.18845161406,1.94201967524,0.668815622754,1.0289176123,-0.497393269904,0.0,0.292223339758,-0.914252548535,-0.244669935388,1.24060696078,0.12386894848,1.09027684374,-0.116582539746,100.0
5.842821,-0.0816844768616,-1.00245644374,-1.18960209965,1.94163618005,0.668048632361,1.0289176123,-0.4977767651,0.0,0.291839844562,-0.914252548535,-0.245053430585,1.24022346559,0.123485453284,1.09027684374,-0.117349530139,100.0
5.852819,-0.0828349624512,-1.00207294854,-1.19036909004,1.94201967524,0.66919911795,1.02968460269,-0.498160260297,0.0,0.291456349365,-0.914252548535,-0.245436925781,1.24099045598,0.12386894848,1.08989334855,-0.117349530139,100.0
5.862848,-0.0824514672546,-1.00207294854,-1.18883510925,1.94240317044,0.668815622754,1.0289176123,-0.498543755493,0.0,0.291456349365,-0.915019538928,-0.244286440192,1.23983997039,0.124252443677,1.08989334855,-0.117349530139,100.0
5.872844,-0.0824514672546,-1.00245644374,-1.18921860445,1.94240317044,0.668432127557,1.0289176123,-0.498160260297,0.0,0.290689358972,-0.914252548535,-0.245053430585,1.24060696078,0.123485453284,1.08912635815,-0.117349530139,100.0
5.882756,-0.0820679720581,-1.00207294854,-1.18921860445,1.94201967524,0.668432127557,1.0293011075,-0.498543755493,0.0,0.290689358972,-0.913102062946,-0.245053430585,1.24060696078,0.123101958087,1.08950985335,-0.117733025336,100.0
5.892804,-0.0816844768616,-1.00168945334,-1.18845161406,1.94240317044,0.668432127557,1.0293011075,-0.498543755493,0.0,0.290305863776,-0.913485558142,-0.244669935388,1.24060696078,0.124635938873,1.08874286296,-0.117349530139,100.0
5.902821,-0.0824514672546,-1.00207294854,-1.18960209965,1.94278666564,0.66919911795,1.0289176123,-0.498543755493,0.0,0.290305863776,-0.913869053339,-0.245436925781,1.24099045598,0.12386894848,1.08912635815,-0.117349530139,100.0
5.912759,-0.0816844768616,-1.00168945334,-1.18845161406,1.94201967524,0.668432127557,1.0285341171,-0.498160260297,0.0,0.289922368579,-0.913102062946,-0.246203916174,1.24137395118,0.123485453284,1.08835936776,-0.116966034943,100.0
5.922794,-0.0820679720581,-1.00207294854,-1.18921860445,1.94240317044,0.668432127557,1.0289176123,-0.4977767651,0.0,0.290305863776,-0.914252548535,-0.244669935388,1.24137395118,0.124635938873,1.08797587256,-0.116966034943,100.0
5.932754,-0.0828349624512,-1.00168945334,-1.18883510925,1.94240317044,0.668815622754,1.0285341171,-0.4977767651,0.0,0.290305863776,-0.913869053339,-0.245436925781,1.24137395118,0.123485453284,1.08835936776,-0.118116520532,100.0
5.942752,-0.0824514672546,-1.00245644374,-1.18883510925,1.94278666564,0.66919911795,1.0289176123,-0.498543755493,0.0,0.289922368579,-0.913485558142,-0.246203916174,1.24099045598,0.123485453284,1.08759237737,-0.117349530139,100.0
5.952805,-0.0832184576477,-1.00207294854,-1.18960209965,1.94278666564,0.669582613147,1.0293011075,-0.498160260297,0.0,0.289922368579,-0.913869053339,-0.245820420978,1.24099045598,0.123485453284,1.08759237737,-0.117349530139,100.0
5.962821,-0.0824514672546,-1.00245644374,-1.18883510925,1.94163618005,0.668815622754,1.0293011075,-0.49892725069,0.0,0.289538873383,-0.913869053339,-0.245053430585,1.24099045598,0.124252443677,1.08759237737,-0.117349530139,100.0
5.972854,-0.0824514672546,-1.00207294854,-1.18845161406,1.94317016083,0.668432127557,1.0293011075,-0.498160260297,0.0,0.289538873383,-0.913485558142,-0.244669935388,1.24099045598,0.124252443677,1.08797587256,-0.117349530139,100.0
5.982783,-0.0824514672546,-1.00168945334,-1.18883510925,1.94201967524,0.668432127557,1.0285341171,-0.4977767651,0.0,0.289922368579,-0.913869053339,-0.245436925781,1.24137395118,0.12386894848,1.08720888217,-0.116966034943,100.0
5.992750,-0.0816844768616,-1.00207294854,-1.18921860445,1.94201967524,0.668432127557,1.0293011075,-0.4977767651,0.0,0.289922368579,-0.913869053339,-0.246203916174,1.24137395118,0.124252443677,1.08797587256,-0.117349530139,100.0
6.002812,-0.0824514672546,-1.00245644374,-1.18921860445,1.94278666564,0.667281641968,1.0285341171,-0.4977767651,0.0,0.291072854169,-0.913102062946,-0.245053430585,1.24022346559,0.123485453284,1.08720888217,-0.116966034943,100.0
6.012753,-0.0824514672546,-1.00245644374,-1.18845161406,1.94163618005,0.668815622754,1.0293011075,-0.498160260297,0.0,0.290689358972,-0.913869053339,-0.246203916174,1.24099045598,0.12386894848,1.08874286296,-0.117349530139,100.0
6.022848,-0.0824514672546,-1.00245644374,-1.18960209965,1.94163618005,0.668048632361,1.0285341171,-0.498160260297,0.0,0.291456349365,-0.913869053339,-0.245053430585,1.24137395118,0.12386894848,1.08835936776,-0.117349530139,100.0
6.032758,-0.0820679720581,-1.00283993893,-1.18883510925,1.94240317044,0.668432127557,1.0293011075,-0.498160260297,0.0,0.291456349365,-0.913869053339,-0.244669935388,1.24060696078,0.123101958087,1.08912635815,-0.117349530139,100.0
6.042852,-0.0816844768616,-1.00168945334,-1.18921860445,1.94163618005,0.668048632361,1.0293011075,-0.4977767651,0.0,0.291456349365,-0.914252548535,-0.245820420978,1.24099045598,0.124252443677,1.09027684374,-0.117349530139,100.0
6.052820,-0.0828349624512,-1.00207294854,-1.18921860445,1.94278666564,0.668048632361,1.0289176123,-0.4977767651,0.0,0.291456349365,-0.914252548535,-0.245053430585,1.24175744637,0.12386894848,1.09181082453,-0.116582539746,100.0
6.062855,-0.0816844768616,-1.00245644374,-1.18960209965,1.94240317044,0.668815622754,1.0293011075,-0.498543755493,0.0,0.292223339758,-0.914252548535,-0.244669935388,1.24137395118,0.124252443677,1.09219431973,-0.117349530139,100.0
6.072816,-0.0828349624512,-1.00207294854,-1.18998559484,1.94201967524,0.668432127557,1.0289176123,-0.498160260297,0.0,0.292223339758,-0.915019538928,-0.245820420978,1.24137395118,0.123485453284,1.09296131012,-0.116966034943,100.0
6.082818,-0.0824514672546,-1.00245644374,-1.18960209965,1.94278666564,0.668815622754,1.0293011075,-0.49892725069,0.0,0.292606834955,-0.914636043732,-0.244286440192,1.24214094157,0.12386894848,1.09296131012,-0.117349530139,100.0
6.092758,-0.0820679720581,-1.00168945334,-1.18921860445,1.94201967524,0.668432127557,1.02968460269,-0.498543755493,0.0,0.292606834955,-0.914636043732,-0.245053430585,1.24175744637,0.12386894848,1.09257781492,-0.117349530139,100.0
6.102847,-0.0820679720581,-1.00168945334,-1.18921860445,1.94240317044,0.667665137164,1.03006809789,-0.498543755493,0.0,0.292223339758,-0.914636043732,-0.244669935388,1.24175744637,0.123485453284,1.09257781492,-0.116966034943,100.0
6.112835,-0.0820679720581,-1.00207294854,-1.18921860445,1.94201967524,0.668815622754,1.02968460269,-0.498160260297,0.0,0.292223339758,-0.915403034125,-0.244286440192,1.24137395118,0.124252443677,1.09296131012,-0.117349530139,100.0
6.122870,-0.0820679720581,-1.00245644374,-1.18921860445,1.94240317044,0.668432127557,1.0293011075,-0.4977767651,0.0,0.292606834955,-0.913869053339,-0.245436925781,1.24099045598,0.123485453284,1.09257781492,-0.117349530139,100.0
6.132759,-0.0809174864685,-1.00130595815,-1.18921860445,1.94240317044,0.668815622754,1.0289176123,-0.4977767651,0.0,0.292990330151,-0.914252548535,-0.245053430585,1.24175744637,0.12386894848,1.09142732933,-0.117349530139,100.0
6.142876,-0.0816844768616,-1.00168945334,-1.18921860445,1.94240317044,0.668432127557,1.0289176123,-0.498160260297,0.0,0.292990330151,-0.914636043732,-0.244669935388,1.24099045598,0.123485453284,1.09142732933,-0.117349530139,100.0
6.152794,-0.0828349624512,-1.00245644374,-1.18883510925,1.94240317044,0.668048632361,1.0289176123,-0.498543755493,0.0,0.292990330151,-0.914252548535,-0.244669935388,1.24060696078,0.12386894848,1.09142732933,-0.118116520532,100.0
6.162829,-0.0824514672546,-1.00207294854,-1.18960209965,1.94278666564,0.668432127557,1.02968460269,-0.4977767651,0.0,0.292990330151,-0.914636043732,-0.244286440192,1.24022346559,0.12386894848,1.09104383414,-0.117349530139,100.0
6.172796,-0.081300981665,-1.00245644374,-1.18845161406,1.94201967524,0.668048632361,1.0285341171,-0.498160260297,0.0,0.292990330151,-0.915019538928,-0.244286440192,1.24022346559,0.12386894848,1.09104383414,-0.117349530139,100.0
6.182849,-0.0820679720581,-1.00168945334,-1.18883510925,1.94240317044,0.66919911795,1.0293011075,-0.498160260297,0.0,0.293373825348,-0.914636043732,-0.243902944995,1.23983997039,0.12386894848,1.09066033894,-0.117733025336,100.0
6.192756,-0.0816844768616,-1.00245644374,-1.18883510925,1.94201967524,0.667665137164,1.0289176123,-0.498543755493,0.0,0.293373825348,-0.914252548535,-0.244286440192,1.24060696078,0.12386894848,1.09104383414,-0.117349530139,100.0
6.202759,-0.0816844768616,-1.00245644374,-1.18921860445,1.94240317044,0.668048632361,1.0289176123,-0.498543755493,0.0,0.293373825348,-0.914252548535,-0.244286440192,1.24060696078,0.123485453284,1.09104383414,-0.117349530139,100.0
6.212882,-0.0820679720581,-1.00245644374,-1.18921860445,1.94201967524,0.668432127557,1.02968460269,-0.498160260297,0.0,0.294524310938,-0.914252548535,-0.244286440192,1.24022346559,0.124252443677,1.09066033894,-0.117349530139,100.0
6.222855,-0.0820679720581,-1.00207294854,-1.18960209965,1.94240317044,0.668432127557,1.0289176123,-0.49892725069,0.0,0.294524310938,-0.915403034125,-0.243902944995,1.24060696078,0.12386894848,1.09142732933,-0.117349530139,100.0
6.232813,-0.0820679720581,-1.00245644374,-1.18883510925,1.94240317044,0.668048632361,1.0289176123,-0.4977767651,0.0,0.294524310938,-0.916170024518,-0.244669935388,1.24022346559,0.12501943407,1.09104383414,-0.116966034943,100.0
6.242819,-0.0828349624512,-1.00207294854,-1.18921860445,1.94201967524,0.668815622754,1.0293011075,-0.497393269904,0.0,0.294907806134,-0.915786529321,-0.243519449799,1.23983997039,0.124635938873,1.09142732933,-0.116966034943,100.0
6.252845,-0.0824514672546,-1.00168945334,-1.18883510925,1.94240317044,0.668432127557,1.0289176123,-0.4977767651,0.0,0.295674796527,-0.916170024518,-0.243902944995,1.24022346559,0.12501943407,1.09142732933,-0.116582539746,100.0
6.262815,-0.081300981665,-1.00245644374,-1.18845161406,1.94240317044,0.668048632361,1.0289176123,-0.4977767651,0.0,0.29644178692,-0.916170024518,-0.242752459406,1.24022346559,0.124635938873,1.09104383414,-0.117349530139,100.0
6.272811,-0.0836019528442,-1.00207294854,-1.18883510925,1.94240317044,0.668432127557,1.0285341171,-0.498160260297,0.0,0.296825282117,-0.917320510107,-0.243135954602,1.24060696078,0.12501943407,1.09104383414,-0.117349530139,100.0
6.282749,-0.0832184576477,-1.00168945334,-1.18960209965,1.94201967524,0.668432127557,1.0285341171,-0.497393269904,0.0,0.29759227251,-0.916170024518,-0.243135954602,1.24060696078,0.124635938873,1.09142732933,-0.117349530139,100.0
6.292832,-0.0828349624512,-1.00207294854,-1.18921860445,1.94201967524,0.668432127557,1.0289176123,-0.4977767651,0.0,0.298359262903,-0.915786529321,-0.242368964209,1.24022346559,0.12501943407,1.09142732933,-0.116966034943,100.0
6.302754,-0.0824514672546,-1.00245644374,-1.18883510925,1.94240317044,0.66919911795,1.0285341171,-0.498160260297,0.0,0.299126253296,-0.916170024518,-0.241985469012,1.24022346559,0.126169919659,1.09142732933,-0.116582539746,100.0
6.312799,-0.0824514672546,-1.00207294854,-1.18960209965,1.94240317044,0.668048632361,1.0293011075,-0.498543755493,0.0,0.299893243689,-0.916553519714,-0.241601973816,1.24060696078,0.126553414856,1.09142732933,-0.116582539746,100.0
6.322750,-0.0824514672546,-1.00207294854,-1.18960209965,1.94278666564,0.668432127557,1.0289176123,-0.4977767651,0.0,0.300660234082,-0.917320510107,-0.241218478619,1.24022346559,0.126936910052,1.09181082453,-0.117733025336,100.0
6.332844,-0.0828349624512,-1.00168945334,-1.18883510925,1.94201967524,0.668432127557,1.0293011075,-0.4977767651,0.0,0.301427224475,-0.917320510107,-0.240451488226,1.23983997039,0.126169919659,1.09219431973,-0.117733025336,100.0
6.342841,-0.0816844768616,-1.00207294854,-1.18921860445,1.94201967524,0.668815622754,1.0285341171,-0.498160260297,0.0,0.302577710065,-0.916170024518,-0.24006799303,1.23983997039,0.126553414856,1.09142732933,-0.117349530139,100.0
6.352852,-0.081300981665,-1.00207294854,-1.18883510925,1.94278666564,0.668048632361,1.0293011075,-0.498160260297,0.0,0.304495186047,-0.917320510107,-0.23891750744,1.24060696078,0.125402929266,1.09142732933,-0.116966034943,100.0
6.362856,-0.0824514672546,-1.00207294854,-1.18998559484,1.94278666564,0.668048632361,1.0289176123,-0.4977767651,0.0,0.304878681244,-0.916937014911,-0.238150517047,1.24022346559,0.126169919659,1.09181082453,-0.117733025336,100.0
6.372754,-0.0820679720581,-1.00207294854,-1.18883510925,1.94240317044,0.668432127557,1.02968460269,-0.498543755493,0.0,0.306796157227,-0.916553519714,-0.237383526654,1.2394564752,0.125402929266,1.09142732933,-0.116966034943,100.0
6.382828,-0.0809174864685,-1.00245644374,-1.18883510925,1.94240317044,0.66919911795,1.0293011075,-0.498160260297,0.0,0.30756314762,-0.917320510107,-0.236233041064,1.24022346559,0.126936910052,1.09181082453,-0.117733025336,100.0
6.392849,-0.0828349624512,-1.00207294854,-1.18883510925,1.94240317044,0.667665137164,1.0285341171,-0.4977767651,0.0,0.309097128406,-0.916170024518,-0.234699060278,1.24022346559,0.127320405249,1.09219431973,-0.116966034943,100.0
6.402757,-0.0828349624512,-1.00207294854,-1.18806811886,1.94201967524,0.668432127557,1.0293011075,-0.498160260297,0.0,0.310631109192,-0.916937014911,-0.235082555475,1.2394564752,0.128470890839,1.09181082453,-0.118116520532,100.0
6.412750,-0.0828349624512,-1.00130595815,-1.18960209965,1.94240317044,0.668815622754,1.0293011075,-0.4977767651,0.0,0.312165089978,-0.916553519714,-0.233548574689,1.24022346559,0.128087395642,1.09181082453,-0.117349530139,100.0
6.422840,-0.0816844768616,-1.00207294854,-1.18883510925,1.94240317044,0.668432127557,1.0293011075,-0.498160260297,0.0,0.313699070764,-0.916937014911,-0.232398089099,1.24022346559,0.127703900446,1.09257781492,-0.117733025336,100.0
6.432752,-0.0828349624512,-1.00245644374,-1.18921860445,1.94163618005,0.668048632361,1.0285341171,-0.4977767651,0.0,0.315616546747,-0.917320510107,-0.232398089099,1.23983997039,0.128470890839,1.09104383414,-0.116966034943,100.0
6.442787,-0.0820679720581,-1.00207294854,-1.18960209965,1.94201967524,0.668432127557,1.03006809789,-0.498543755493,0.0,0.316767032336,-0.916170024518,-0.23124760351,1.23983997039,0.128854386035,1.09104383414,-0.117349530139,100.0
6.452819,-0.0816844768616,-1.00245644374,-1.18883510925,1.94201967524,0.66919911795,1.0285341171,-0.498160260297,0.0,0.319068003516,-0.916170024518,-0.230864108313,1.23983997039,0.128470890839,1.09104383414,-0.118116520532,100.0
6.462838,-0.0816844768616,-1.00207294854,-1.18883510925,1.94163618005,0.668048632361,1.02968460269,-0.497009774707,0.0,0.320601984302,-0.916553519714,-0.229713622723,1.23907298,0.128854386035,1.09104383414,-0.117733025336,100.0
6.472754,-0.0809174864685,-1.00245644374,-1.18998559484,1.94201967524,0.668815622754,1.0289176123,-0.498160260297,0.0,0.322519460284,-0.916170024518,-0.228179641937,1.23830598961,0.129237881232,1.09142732933,-0.117349530139,100.0
6.482809,-0.0820679720581,-1.00245644374,-1.18883510925,1.94240317044,0.667665137164,1.0289176123,-0.4977767651,0.0,0.323669945874,-0.916553519714,-0.228179641937,1.23753899921,0.128087395642,1.09142732933,-0.117349530139,100.0
6.492814,-0.0816844768616,-1.00283993893,-1.18921860445,1.94240317044,0.668048632361,1.02968460269,-0.49892725069,0.0,0.324820431464,-0.915786529321,-0.227796146741,1.2386894848,0.129237881232,1.09104383414,-0.117733025336,100.0
6.502981,-0.0816844768616,-1.00168945334,-1.18960209965,1.94278666564,0.668432127557,1.0289176123,-0.498160260297,0.0,0.327504897839,-0.915786529321,-0.226645661151,1.23830598961,0.129621376428,1.09142732933,-0.116966034943,100.0
6.512845,-0.081300981665,-1.00207294854,-1.18921860445,1.94201967524,0.668815622754,1.03006809789,-0.498160260297,0.0,0.329038878625,-0.915786529321,-0.225878670758,1.23753899921,0.128854386035,1.09027684374,-0.116966034943,100.0
6.522815,-0.081300981665,-1.00245644374,-1.18921860445,1.94240317044,0.668048632361,1.03006809789,-0.497393269904,0.0,0.330572859412,-0.915403034125,-0.224728185168,1.23638851362,0.128854386035,1.09027684374,-0.116966034943,100.0
6.532841,-0.0824514672546,-1.00168945334,-1.18806811886,1.94163618005,0.668432127557,1.02968460269,-0.49892725069,0.0,0.331723345001,-0.915786529321,-0.223961194775,1.23677200882,0.129237881232,1.09066033894,-0.117349530139,100.0
